date,ticker,price,decision,reason,sentiment,rsi,confidence
2026-01-25,DOGE-USDT,0.11945,hold,"Neutral (score=4.4, signals=3)",0.200,34.68,0.600
2026-01-25,DOT-USDT,1.823,sell,"SELL: score=-13.1 [RSI_bias:+0.3, MACD_neg:-6.0, BB_low:+8.5, Sent:-2.2, LLM_sell:-12.0, Vol:-1.6]",-0.100,37.45,0.600
2026-01-25,ETH-USDT,2816.89,sell,"SELL: score=-9.1 [RSI_bias:+0.4, MACD_neg:-6.0, BB_low:+8.5, Sent:+1.1, LLM_sell:-12.0, Vol:-1.1]",0.050,33.11,0.800
2026-01-25,LTC-USDT,67.3,sell,"SELL: score=-16.5 [RSI_bias:+0.4, MACD_neg:-6.0, BB_low:+1.0, Sent:+0.0, LLM_sell:-12.0]",-0.000,31.30,0.800
2026-01-25,SOL-USDT,118.85,sell,"SELL: score=-6.5 [RSI_bias:+0.4, MACD_neg:-6.0, BB_low:+11.8, Sent:+1.1, LLM_sell:-12.0, Vol:-1.7]",0.050,33.31,0.800
2026-01-25,XRP-USDT,1.8356,sell,"SELL: score=-13.2 [RSI_bias:+0.3, MACD_neg:-6.0, BB_low:+6.7, Sent:-2.2, LLM_sell:-12.0]",-0.100,36.12,0.600
2026-01-26,ADA-USDT,0.3521,sell,"SELL: score=-9.6 [RSI_bias:+0.2, MACD_neg:-6.0, BB_low:+0.7, Sent:+0.0, Vol:-4.4]",0.000,41.62,0.400
2026-01-26,BNB-USDT,879.41,sell,"SELL: score=-21.2 [RSI_bias:+0.1, MACD_neg:-6.0, Sent:-3.3, LLM_sell:-12.0]",-0.150,44.36,0.600
2026-01-26,BTC-USDT,88347.08,sell,"SELL: score=-21.1 [RSI_bias:+0.2, MACD_neg:-6.0, Sent:-3.3, LLM_sell:-12.0]",-0.150,42.28,0.600
2026-01-26,DOGE-USDT,0.12236,hold,"Neutral (score=-4.8, signals=2)",0.000,38.79,0.400
2026-01-26,DOT-USDT,1.875,sell,"SELL: score=-22.7 [RSI_bias:+0.2, MACD_neg:-6.0, BB_low:+2.1, Sent:-3.3, LLM_sell:-12.0, Vol:-3.7]",-0.150,41.33,0.600
2026-01-26,ETH-USDT,2930.35,sell,"SELL: score=-25.8 [RSI_bias:+0.2, MACD_neg:-6.0, Sent:-3.3, LLM_sell:-12.0, Vol:-4.7]",-0.150,41.65,0.600
2026-01-26,LTC-USDT,69.72,hold,"Neutral (score=-5.7, signals=2)",0.000,39.15,0.200
2026-01-26,SOL-USDT,124.24,sell,"SELL: score=-24.7 [RSI_bias:+0.2, MACD_neg:-6.0, BB_low:+1.9, Sent:-3.3, LLM_sell:-12.0, Vol:-5.5]",-0.150,41.03,0.600
2026-01-26,XRP-USDT,1.9041,sell,"SELL: score=-22.3 [RSI_bias:+0.2, MACD_neg:-6.0, Sent:-3.3, LLM_sell:-12.0, Vol:-1.2]",-0.150,42.91,0.600
2026-01-27,ADA-USDT,0.3608,hold,"Neutral (score=-4.7, signals=2)",0.150,44.92,0.100
2026-01-27,BNB-USDT,898.36,sell,"SELL: score=-9.3 [RSI_bias:-0.0, MACD_neg:-6.0, Sent:-3.3]",-0.150,50.58,0.200
2026-01-27,BTC-USDT,89250.0,sell,"SELL: score=-8.1 [RSI_bias:+0.1, MACD_neg:-6.0, Sent:-2.2]",-0.100,45.48,0.200
2026-01-27,DOGE-USDT,0.12619,hold,"Neutral (score=-2.6, signals=2)",0.150,43.81,0.100
2026-01-27,DOT-USDT,1.876,sell,"SELL: score=-20.7 [RSI_bias:+0.2, MACD_neg:-6.0, BB_low:+0.4, Sent:-3.3, LLM_sell:-12.0]",-0.150,41.41,0.600
2026-01-27,ETH-USDT,3026.77,sell,"SELL: score=-8.1 [RSI_bias:+0.1, MACD_neg:-6.0, Sent:-2.2]",-0.100,47.75,0.200
2026-01-27,LTC-USDT,70.03,hold,"Neutral (score=-5.8, signals=1)",0.000,40.09,0.200
2026-01-27,SOL-USDT,127.19,hold,"Neutral (score=-5.7, signals=2)",0.150,44.80,0.400
2026-01-27,XRP-USDT,1.9158,hold,"Neutral (score=-2.6, signals=2)",0.150,44.00,0.400
2026-01-28,ADA-USDT,0.3583,hold,"Neutral (score=0.7, signals=2)",0.300,44.15,0.200
2026-01-28,BNB-USDT,902.91,sell,"SELL: score=-9.3 [RSI_bias:-0.0, MACD_neg:-6.0, Sent:-3.3]",-0.150,51.96,0.200
2026-01-28,BTC-USDT,89299.99,sell,"SELL: score=-8.1 [RSI_bias:+0.1, MACD_neg:-6.0, Sent:-2.2]",-0.100,45.66,0.200
2026-01-28,DOGE-USDT,0.125,hold,"Neutral (score=8.3, signals=2)",0.300,42.64,0.200
2026-01-28,DOT-USDT,1.87,sell,"SELL: score=-21.1 [RSI_bias:+0.2, MACD_neg:-6.0, Sent:-3.3, LLM_sell:-12.0]",-0.150,41.07,0.600
2026-01-28,ETH-USDT,3010.78,sell,"SELL: score=-8.1 [RSI_bias:+0.1, MACD_neg:-6.0, Sent:-2.2]",-0.100,46.88,0.200
2026-01-28,LTC-USDT,69.42,hold,"Neutral (score=-5.7, signals=2)",0.000,38.82,0.200
2026-01-28,SOL-USDT,125.35,sell,"SELL: score=-23.4 [RSI_bias:+0.2, MACD_neg:-6.0, Sent:-3.3, LLM_sell:-12.0, Vol:-2.3]",-0.150,42.96,0.600
2026-01-28,XRP-USDT,1.9111,hold,"Neutral (score=-2.5, signals=2)",0.150,43.64,0.400
2026-01-29,ADA-USDT,0.3347,hold,"Neutral (score=-3.9, signals=2)",0.050,37.58,0.400
2026-01-29,BNB-USDT,868.69,sell,"SELL: score=-17.3 [RSI_bias:+0.2, MACD_neg:-6.0, BB_low:+2.7, Sent:-2.2, LLM_sell:-12.0]",-0.100,42.34,0.600
2026-01-29,BTC-USDT,84650.16,sell,"SELL: score=-8.3 [RSI_bias:+0.4, MACD_neg:-6.0, BB_low:+8.3, Sent:+1.1, LLM_sell:-12.0]",0.050,34.34,0.800
2026-01-29,DOGE-USDT,0.11728,hold,"Neutral (score=-2.6, signals=2)",0.050,35.94,0.400
2026-01-29,DOT-USDT,1.736,sell,"SELL: score=-9.7 [RSI_bias:+0.4, MACD_neg:-6.0, BB_low:+7.4, Sent:+3.3, LLM_sell:-12.0, Vol:-2.8]",0.150,34.29,0.800
2026-01-29,ETH-USDT,2822.59,sell,"SELL: score=-20.3 [RSI_bias:+0.3, MACD_neg:-6.0, BB_low:+3.5, Sent:-2.2, LLM_sell:-12.0, Vol:-3.9]",-0.100,38.04,0.600
2026-01-29,LTC-USDT,66.24,sell,"SELL: score=-18.9 [RSI_bias:+0.4, MACD_neg:-6.0, BB_low:+0.9, Sent:-2.2, LLM_sell:-12.0]",-0.100,32.93,0.800
2026-01-29,SOL-USDT,117.82,sell,"SELL: score=-19.7 [RSI_bias:+0.3, MACD_neg:-6.0, BB_low:+5.5, Sent:-2.2, LLM_sell:-12.0, Vol:-5.3]",-0.100,36.36,0.600
2026-01-29,XRP-USDT,1.8076,sell,"SELL: score=-14.1 [RSI_bias:+0.3, MACD_neg:-6.0, BB_low:+6.0, Sent:-2.2, LLM_sell:-12.0, Vol:-0.2]",-0.100,36.52,0.600
2026-01-30,ADA-USDT,0.3208,hold,"Neutral (score=15.8, signals=4)",0.300,34.34,0.600
2026-01-30,BNB-USDT,858.81,sell,"SELL: score=-13.3 [RSI_bias:+0.2, MACD_neg:-6.0, BB_low:+4.4, Sent:+0.0, LLM_sell:-12.0]",-0.000,40.03,0.600
2026-01-30,BTC-USDT,84260.49,sell,"SELL: score=-7.8 [RSI_bias:+0.4, MACD_neg:-6.0, BB_low:+6.5, Sent:+3.3, LLM_sell:-12.0]",0.150,33.58,0.800
2026-01-30,DOGE-USDT,0.11581,hold,"Neutral (score=14.8, signals=4)",0.300,34.82,0.600
2026-01-30,DOT-USDT,1.69,sell,"SELL: score=-9.5 [RSI_bias:+0.4, MACD_neg:-6.0, BB_low:+7.4, Sent:+3.3, LLM_sell:-12.0, Vol:-2.7]",0.150,32.31,0.800
2026-01-30,ETH-USDT,2707.38,sell,"SELL: score=-11.8 [RSI_bias:+0.4, MACD_neg:-6.0, BB_low:+7.3, Sent:+3.3, LLM_sell:-12.0, Vol:-4.9]",0.150,33.83,0.800
2026-01-30,LTC-USDT,65.47,sell,"SELL: score=-15.5 [RSI_bias:+0.4, MACD_neg:-6.0, BB_low:+2.0, Sent:+0.0, LLM_sell:-12.0]",-0.000,31.68,0.800
2026-01-30,SOL-USDT,117.59,sell,"SELL: score=-19.6 [RSI_bias:+0.3, MACD_neg:-6.0, BB_low:+3.5, Sent:+0.0, LLM_sell:-12.0, Vol:-5.4]",-0.000,36.18,0.600
2026-01-30,XRP-USDT,1.7352,sell,"SELL: score=-8.1 [RSI_bias:+0.4, MACD_neg:-6.0, BB_low:+9.6, Sent:+1.1, LLM_sell:-12.0, Vol:-1.2]",0.050,32.52,0.800
2026-01-31,ADA-USDT,0.2936,hold,"Neutral (score=2.8, signals=3)",0.200,29.05,0.600
2026-01-31,BNB-USDT,781.38,hold,"Neutral (score=1.2, signals=3)",0.150,27.43,0.800
2026-01-31,BTC-USDT,78741.09,hold,"Neutral (score=-0.1, signals=3)",0.150,25.18,0.800
2026-01-31,DOGE-USDT,0.10426,hold,"Neutral (score=1.9, signals=3)",0.200,27.54,0.600
2026-01-31,DOT-USDT,1.547,sell,"SELL: score=-10.6 [RSI_oversold:+0.6, MACD_neg:-6.0, BB_low:+11.6, Sent:+1.1, LLM_sell:-12.0, Vol:-5.9]",0.050,27.09,0.800
2026-01-31,ETH-USDT,2451.95,sell,"SELL: score=-10.0 [RSI_oversold:+0.6, MACD_neg:-6.0, BB_low:+14.0, Sent:+3.3, LLM_sell:-12.0, Vol:-9.9]",0.150,26.76,0.800
2026-01-31,LTC-USDT,59.53,hold,"Neutral (score=-4.2, signals=3)",0.200,24.07,0.800
2026-01-31,SOL-USDT,105.58,hold,HIGH RISK - no new trades (vol=0.053),0.035,28.21,0.800
2026-01-31,XRP-USDT,1.6472,hold,"Neutral (score=-4.5, signals=3)",0.150,28.45,0.800
2026-02-01,ADA-USDT,0.2858,hold,"Neutral (score=15.7, signals=4)",0.300,27.74,0.600
2026-02-01,BNB-USDT,758.54,hold,"Neutral (score=25.3, signals=4)",0.300,24.94,0.800
2026-02-01,BTC-USDT,76968.21,hold,"Neutral (score=25.4, signals=4)",0.300,23.17,0.800
2026-02-01,DOGE-USDT,0.10426,hold,"Neutral (score=12.2, signals=4)",0.300,27.54,0.600
2026-02-01,DOT-USDT,1.495,sell,"SELL: score=-9.1 [RSI_oversold:+0.9, MACD_neg:-6.0, BB_low:+9.9, Sent:+3.3, LLM_sell:-12.0, Vol:-5.2]",0.150,25.48,0.800
2026-02-01,ETH-USDT,2270.15,hold,HIGH RISK - no new trades (vol=0.053),0.210,23.07,0.800
2026-02-01,LTC-USDT,58.49,hold,"Neutral (score=20.0, signals=4)",0.300,23.03,0.800
2026-02-01,SOL-USDT,100.79,hold,HIGH RISK - no new trades (vol=0.051),0.105,25.77,0.800
2026-02-01,XRP-USDT,1.5908,hold,"Neutral (score=-4.6, signals=3)",0.150,26.18,0.800
2026-02-02,ADA-USDT,0.2991,hold,"Neutral (score=8.8, signals=4)",0.300,33.29,0.600
2026-02-02,BNB-USDT,773.94,sell,"SELL: score=-10.7 [RSI_oversold:+0.1, MACD_neg:-6.0, BB_low:+8.7, Sent:+3.3, LLM_sell:-12.0, Vol:-4.7]",0.150,29.58,0.800
2026-02-02,BTC-USDT,78738.61,buy,"BUY: score=16.2, signals=4 [RSI_oversold:+0.2, MACD_neg:-6.0, BB_low:+5.9, Sent:+5.5, LLM_buy:+12.0, Vol:-1.3]",0.250,29.24,0.800
2026-02-02,DOGE-USDT,0.10792,hold,"Neutral (score=6.5, signals=4)",0.300,32.71,0.600
2026-02-02,DOT-USDT,1.543,sell,"SELL: score=-14.9 [RSI_oversold:+0.1, MACD_neg:-6.0, BB_low:+5.3, Sent:+3.3, LLM_sell:-12.0, Vol:-5.6]",0.150,29.64,0.800
2026-02-02,ETH-USDT,2347.02,hold,HIGH RISK - no new trades (vol=0.051),0.105,27.62,0.800
2026-02-02,LTC-USDT,60.02,sell,"SELL: score=-12.6 [RSI_oversold:+0.4, MACD_neg:-6.0, BB_low:+5.7, Sent:+3.3, LLM_sell:-12.0, Vol:-3.9]",0.150,27.97,0.800
2026-02-02,SOL-USDT,104.55,sell,"SELL: score=-18.6 [RSI_bias:+0.5, MACD_neg:-6.0, BB_low:+5.2, Sent:+3.3, LLM_sell:-12.0, Vol:-9.6]",0.150,30.83,0.800
2026-02-02,XRP-USDT,1.6198,sell,"SELL: score=-7.8 [RSI_oversold:+0.1, MACD_neg:-6.0, BB_low:+6.8, Sent:+3.3, LLM_sell:-12.0]",0.150,29.30,0.800
2026-02-03,ADA-USDT,0.2917,hold,"Neutral (score=11.8, signals=4)",0.300,31.83,0.600
2026-02-03,BNB-USDT,754.78,sell,"SELL: score=-8.2 [RSI_oversold:+0.5, MACD_neg:-6.0, BB_low:+8.7, Sent:+3.3, LLM_sell:-12.0, Vol:-2.8]",0.150,27.32,0.800
2026-02-03,BTC-USDT,75770.21,sell,"SELL: score=-6.0 [RSI_oversold:+0.9, MACD_neg:-6.0, BB_low:+8.4, Sent:+3.3, LLM_sell:-12.0, Vol:-0.6]",0.150,25.59,0.800
2026-02-03,DOGE-USDT,0.10602,hold,"Neutral (score=9.7, signals=4)",0.300,31.45,0.600
2026-02-03,DOT-USDT,1.5,sell,"SELL: score=-13.5 [RSI_oversold:+0.4, MACD_neg:-6.0, BB_low:+5.5, Sent:+3.3, LLM_sell:-12.0, Vol:-4.7]",0.150,28.13,0.800
2026-02-03,ETH-USDT,2233.72,sell,"SELL: score=-12.2 [RSI_oversold:+1.0, MACD_neg:-6.0, BB_low:+8.3, Sent:+3.3, LLM_sell:-12.0, Vol:-6.7]",0.150,25.25,0.800
2026-02-03,LTC-USDT,59.48,sell,"SELL: score=-12.5 [RSI_oversold:+0.5, MACD_neg:-6.0, BB_low:+5.0, Sent:+3.3, LLM_sell:-12.0, Vol:-3.4]",0.150,27.30,0.800
2026-02-03,SOL-USDT,97.89,sell,"SELL: score=-14.3 [RSI_oversold:+0.5, MACD_neg:-6.0, BB_low:+7.9, Sent:+3.3, LLM_sell:-12.0, Vol:-8.1]",0.150,27.28,0.800
2026-02-03,XRP-USDT,1.5791,sell,"SELL: score=-7.0 [RSI_oversold:+0.5, MACD_neg:-6.0, BB_low:+7.2, Sent:+3.3, LLM_sell:-12.0]",0.150,27.54,0.800
2026-02-04,ADA-USDT,0.2864,hold,"Neutral (score=11.7, signals=4)",0.300,30.78,0.600
2026-02-04,BNB-USDT,697.27,hold,"Neutral (score=-2.8, signals=3)",0.200,21.89,0.800
2026-02-04,BTC-USDT,73165.83,hold,"Neutral (score=23.3, signals=4)",0.300,22.89,0.800
2026-02-04,DOGE-USDT,0.10383,hold,"Neutral (score=10.5, signals=4)",0.300,30.02,0.600
2026-02-04,DOT-USDT,1.461,sell,"SELL: score=-12.7 [RSI_oversold:+0.6, MACD_neg:-6.0, BB_low:+5.2, Sent:+3.3, LLM_sell:-12.0, Vol:-3.8]",0.150,26.79,0.800
2026-02-04,ETH-USDT,2148.26,hold,"Neutral (score=16.4, signals=4)",0.300,23.60,0.800
2026-02-04,LTC-USDT,58.89,sell,"SELL: score=-13.3 [RSI_oversold:+0.7, MACD_neg:-6.0, BB_low:+4.0, Sent:+3.3, LLM_sell:-12.0, Vol:-3.3]",0.150,26.56,0.800
2026-02-04,SOL-USDT,92.12,hold,"Neutral (score=14.7, signals=4)",0.300,24.64,0.800
2026-02-04,XRP-USDT,1.512,hold,"Neutral (score=22.1, signals=4)",0.300,24.89,0.800
2026-02-05,ADA-USDT,0.2455,hold,HIGH RISK - no new trades (vol=0.059),0.245,24.18,0.600
2026-02-05,BNB-USDT,608.3,hold,HIGH RISK - no new trades (vol=0.051),0.140,16.45,0.800
2026-02-05,BTC-USDT,62909.86,hold,HIGH RISK - no new trades (vol=0.052),0.140,15.82,0.800
2026-02-05,DOGE-USDT,0.08849,hold,HIGH RISK - no new trades (vol=0.063),0.245,22.36,0.600
2026-02-05,DOT-USDT,1.248,hold,HIGH RISK - no new trades (vol=0.056),0.140,20.94,0.800
2026-02-05,ETH-USDT,1826.83,hold,HIGH RISK - no new trades (vol=0.057),0.140,18.68,0.800
2026-02-05,LTC-USDT,50.79,hold,HIGH RISK - no new trades (vol=0.057),0.140,18.93,0.800
2026-02-05,SOL-USDT,78.35,hold,HIGH RISK - no new trades (vol=0.061),0.140,19.73,0.800
2026-02-05,XRP-USDT,1.2146,hold,HIGH RISK - no new trades (vol=0.067),0.140,17.05,0.800
2026-02-06,ADA-USDT,0.2762,sell,EXTREME RISK - force sell,0.000,35.38,0.400
2026-02-06,BNB-USDT,657.21,sell,EXTREME RISK - force sell,0.105,27.17,0.800
2026-02-06,BTC-USDT,70580.26,sell,EXTREME RISK - force sell,0.105,32.59,0.800
2026-02-06,DOGE-USDT,0.09848,sell,EXTREME RISK - force sell,0.210,34.15,0.600
2026-02-06,DOT-USDT,1.368,sell,EXTREME RISK - force sell,0.105,30.19,0.800
2026-02-06,ETH-USDT,2063.38,sell,EXTREME RISK - force sell,0.105,30.22,0.800
2026-02-06,LTC-USDT,55.02,sell,EXTREME RISK - force sell,0.105,30.21,0.800
2026-02-06,SOL-USDT,87.46,sell,EXTREME RISK - force sell,0.105,29.71,0.800
2026-02-06,XRP-USDT,1.4698,sell,EXTREME RISK - force sell,-0.000,35.75,0.600
2026-02-07,ADA-USDT,0.2721,sell,EXTREME RISK - force sell,0.105,34.65,0.600
2026-02-07,BNB-USDT,647.0,hold,HIGH RISK - no new trades (vol=0.066),0.105,26.41,0.800
2026-02-07,BTC-USDT,69289.38,sell,EXTREME RISK - force sell,0.105,31.46,0.800
2026-02-07,DOGE-USDT,0.09823,sell,EXTREME RISK - force sell,0.105,34.01,0.600
2026-02-07,DOT-USDT,1.372,sell,EXTREME RISK - force sell,-0.000,30.48,0.800
2026-02-07,ETH-USDT,2087.08,sell,EXTREME RISK - force sell,-0.000,31.28,0.800
2026-02-07,LTC-USDT,55.19,hold,HIGH RISK - no new trades (vol=0.066),0.105,30.62,0.800
2026-02-07,SOL-USDT,87.59,sell,EXTREME RISK - force sell,0.105,29.85,0.800
2026-02-07,XRP-USDT,1.4231,sell,EXTREME RISK - force sell,0.105,34.23,0.800
2026-02-08,ADA-USDT,0.2701,sell,EXTREME RISK - force sell,0.105,34.27,0.600
2026-02-08,BNB-USDT,639.93,hold,HIGH RISK - no new trades (vol=0.067),0.105,25.87,0.800
2026-02-08,BTC-USDT,70330.38,sell,EXTREME RISK - force sell,-0.000,33.47,0.800
2026-02-08,DOGE-USDT,0.09663,sell,EXTREME RISK - force sell,0.105,33.08,0.600
2026-02-08,DOT-USDT,1.337,sell,EXTREME RISK - force sell,-0.000,29.33,0.800
2026-02-08,ETH-USDT,2089.74,sell,EXTREME RISK - force sell,-0.000,31.40,0.800
2026-02-08,LTC-USDT,54.53,hold,HIGH RISK - no new trades (vol=0.066),-0.000,29.88,0.800
2026-02-08,SOL-USDT,86.99,sell,EXTREME RISK - force sell,-0.000,29.56,0.800
2026-02-08,XRP-USDT,1.4308,sell,EXTREME RISK - force sell,-0.000,34.72,0.800
2026-02-09,ADA-USDT,0.2699,sell,EXTREME RISK - force sell,0.105,34.23,0.600
2026-02-09,BNB-USDT,636.39,hold,HIGH RISK - no new trades (vol=0.064),0.105,25.58,0.800
2026-02-09,BTC-USDT,70138.0,sell,EXTREME RISK - force sell,-0.000,33.28,0.800
2026-02-09,DOGE-USDT,0.09611,sell,EXTREME RISK - force sell,0.105,32.77,0.600
2026-02-09,DOT-USDT,1.32,sell,EXTREME RISK - force sell,-0.000,28.76,0.800
2026-02-09,ETH-USDT,2105.02,sell,EXTREME RISK - force sell,0.210,32.16,0.600
2026-02-09,LTC-USDT,54.45,hold,HIGH RISK - no new trades (vol=0.065),-0.000,29.78,0.800
2026-02-09,SOL-USDT,86.77,sell,EXTREME RISK - force sell,-0.000,29.46,0.800
2026-02-09,XRP-USDT,1.437,sell,EXTREME RISK - force sell,-0.105,35.14,0.600
2026-02-10,ADA-USDT,0.262,sell,EXTREME RISK - force sell,0.105,32.62,0.600
2026-02-10,BNB-USDT,619.85,hold,HIGH RISK - no new trades (vol=0.064),0.210,24.25,0.800
2026-02-10,BTC-USDT,68841.29,sell,EXTREME RISK - force sell,-0.000,31.93,0.800
2026-02-10,DOGE-USDT,0.09277,sell,EXTREME RISK - force sell,0.105,30.75,0.600
2026-02-10,DOT-USDT,1.283,sell,EXTREME RISK - force sell,-0.000,27.50,0.800
2026-02-10,ETH-USDT,2022.67,sell,EXTREME RISK - force sell,-0.000,30.21,0.800
2026-02-10,LTC-USDT,53.38,hold,HIGH RISK - no new trades (vol=0.065),-0.000,28.48,0.800
2026-02-10,SOL-USDT,82.99,sell,EXTREME RISK - force sell,-0.000,27.57,0.800
2026-02-10,XRP-USDT,1.3999,sell,EXTREME RISK - force sell,-0.000,33.74,0.800
2026-02-11,ADA-USDT,0.2559,sell,EXTREME RISK - force sell,0.105,31.39,0.600
2026-02-11,BNB-USDT,608.11,hold,HIGH RISK - no new trades (vol=0.061),0.105,23.32,0.800
2026-02-11,BTC-USDT,67082.52,sell,EXTREME RISK - force sell,-0.000,30.15,0.800
2026-02-11,DOGE-USDT,0.09112,sell,EXTREME RISK - force sell,0.105,29.78,0.600
2026-02-11,DOT-USDT,1.256,sell,EXTREME RISK - force sell,-0.000,26.59,0.800
2026-02-11,ETH-USDT,1941.18,sell,EXTREME RISK - force sell,-0.000,28.38,0.800
2026-02-11,LTC-USDT,52.32,hold,HIGH RISK - no new trades (vol=0.065),-0.000,27.21,0.800
2026-02-11,SOL-USDT,79.3,sell,EXTREME RISK - force sell,-0.000,25.83,0.800
2026-02-11,XRP-USDT,1.3697,sell,EXTREME RISK - force sell,-0.070,32.60,0.800
2026-02-12,ADA-USDT,0.2643,hold,HIGH RISK - no new trades (vol=0.054),0.000,35.02,0.400
2026-02-12,BNB-USDT,614.29,sell,"SELL: score=-16.9 [RSI_oversold:+1.0, MACD_neg:-6.0, Sent:+3.3, LLM_sell:-12.0, Vol:-3.2]",0.150,24.95,0.800
2026-02-12,BTC-USDT,66272.17,hold,HIGH RISK - no new trades (vol=0.052),-0.000,29.33,0.800
2026-02-12,DOGE-USDT,0.093,hold,"Neutral (score=-4.4, signals=3)",0.150,32.41,0.600
2026-02-12,DOT-USDT,1.283,sell,"SELL: score=-24.8 [RSI_oversold:+0.2, MACD_neg:-6.0, Sent:+0.0, LLM_sell:-12.0, Vol:-7.0]",-0.000,29.12,0.800
2026-02-12,ETH-USDT,1947.85,hold,HIGH RISK - no new trades (vol=0.057),-0.000,28.76,0.800
2026-02-12,LTC-USDT,53.15,sell,"SELL: score=-21.0 [RSI_oversold:+0.0, MACD_neg:-6.0, Sent:+0.0, LLM_sell:-12.0, Vol:-3.0]",-0.000,29.85,0.800
2026-02-12,SOL-USDT,78.4,hold,HIGH RISK - no new trades (vol=0.054),-0.000,25.41,0.800
2026-02-12,XRP-USDT,1.3635,sell,EXTREME RISK - force sell,-0.000,32.35,0.800
2026-02-13,ADA-USDT,0.2632,hold,"Neutral (score=5.2, signals=3)",0.150,34.76,0.600
2026-02-13,BNB-USDT,599.2,sell,"SELL: score=-13.4 [RSI_oversold:+1.3, MACD_neg:-6.0, Sent:+3.3, LLM_sell:-12.0]",0.150,23.63,0.800
2026-02-13,BTC-USDT,67125.72,sell,"SELL: score=-17.6 [RSI_bias:+0.4, MACD_neg:-6.0, Sent:+0.0, LLM_sell:-12.0]",-0.000,31.43,0.800
2026-02-13,DOGE-USDT,0.09354,hold,"Neutral (score=5.2, signals=3)",0.150,33.18,0.600
2026-02-13,DOT-USDT,1.276,hold,"Neutral (score=-2.5, signals=3)",0.150,28.84,0.600
2026-02-13,ETH-USDT,1962.32,sell,"SELL: score=-17.9 [RSI_oversold:+0.1, MACD_neg:-6.0, Sent:+0.0, LLM_sell:-12.0]",-0.000,29.63,0.800
2026-02-13,LTC-USDT,53.43,hold,"Neutral (score=-2.2, signals=3)",0.150,30.76,0.600
2026-02-13,SOL-USDT,80.09,sell,"SELL: score=-17.6 [RSI_oversold:+0.4, MACD_neg:-6.0, Sent:+0.0, LLM_sell:-12.0]",-0.000,27.79,0.800
2026-02-13,XRP-USDT,1.3629,hold,"Neutral (score=-2.3, signals=3)",0.150,32.33,0.600
